train_loss,val_loss,train_acc,val_acc,train_precision,val_precision,train_recall,val_recall,train_dice,val_dice,train_miou,val_miou,train_iou,val_iou
0.3276395335404286,0.780531231971348,0.9380650876173332,0.863414466381073,0.8865966009559916,0.6834483813401716,0.8676325398594585,0.6520735205758503,0.8761537368617841,0.6580544635764819,0.8491072827644313,0.669025173488243,0.7832777603571095,0.5274400561406006
0.3216298203637351,0.8009065337040845,0.9390412800347627,0.8603467012152952,0.8913838841132263,0.6773426360176766,0.8698329281673502,0.6501553246463814,0.8795064182868645,0.6557476714061683,0.8521873744121239,0.6648504680043141,0.7885726421181836,0.5224551029763568
0.31846672796936176,0.8054975122213364,0.9400392503880742,0.8613708352341372,0.8900063647263086,0.6857020271590462,0.8722937912193697,0.6291704756212506,0.8804487679431687,0.6475401515361768,0.8533759993403706,0.6626550421817979,0.7894717844119713,0.5154219099349368
0.3182528403156729,0.7819147399243187,0.9403888930135699,0.8629736058852252,0.8897863121619866,0.6805140391019556,0.8708724641977851,0.6386712936253067,0.8794897512268665,0.6529558261698933,0.8529828370951894,0.6663376989886541,0.7883741893430254,0.5199908891697893
0.31816124148778063,0.8142187253517263,0.9403512299950443,0.8526560471338385,0.8887270175254167,0.6546356832635972,0.8724654495938501,0.6586909662000835,0.8796833022984106,0.6492580199778518,0.8535927117371293,0.6559438835897976,0.7892372846714596,0.5146347571520463
0.31547197760708295,0.78532594091752,0.9413434213666774,0.8630525189287522,0.890638348771565,0.6825881713012529,0.8705347066383753,0.6418438947938934,0.8795719588203217,0.652154297116058,0.8540445649857397,0.6656347967187104,0.7895736343491433,0.520281652831472
0.31198477817337905,0.8129761017420712,0.9416372669276907,0.858744303969776,0.8930236370261035,0.6825990630906,0.873321381300243,0.6436116181170436,0.8823314738362583,0.6508996465604265,0.8564318960615948,0.6616227893578905,0.7930152717588553,0.5183736005871235
0.3137802609534406,0.8240783959627151,0.942081052865555,0.8618404917857226,0.8909308734669614,0.6979884142389662,0.869179083896217,0.6169129955313144,0.8790857467188764,0.6455195671307914,0.8542333126290521,0.6624402649832947,0.7889965456813129,0.5122722598824325
0.30273970500079556,0.831370984806734,0.9434091368717934,0.8567754713927999,0.8976013653758746,0.6701047252521247,0.877443140789644,0.6507836179807782,0.8867745813149125,0.6506551998352412,0.8606627407803464,0.6590307655415553,0.7994960237350037,0.5170625795007628
0.3017015612003074,0.8202741750899483,0.9439694988193796,0.8586476655567393,0.8980237705938852,0.6799243162454599,0.8764049246240018,0.6392532938762623,0.8860969740285802,0.6501337242901654,0.8608661491368244,0.6607121430399061,0.7995589114169577,0.5158088329207042
0.2966660697068741,0.8290686388226116,0.9444827179410564,0.8605981714585248,0.8999727329433854,0.6802580429460195,0.8797649994714937,0.6384651618564556,0.8890395234547445,0.6511532604242402,0.8635305474831987,0.6625970627655453,0.8035523180863751,0.5167548900542042
0.2979321404735544,0.8205783209379982,0.943851043928915,0.8613124928053688,0.8989736250977018,0.6789349973311319,0.8803841115823433,0.6478187672876041,0.8889491620348461,0.6541307349381147,0.8625514867034421,0.6648948149522766,0.802846427617678,0.5213360963252318
0.2952951986843081,0.8150621293222203,0.9449020214934847,0.861403821145787,0.9006179362090666,0.6842087092946338,0.8797592934387833,0.6417764225454234,0.8894578007174961,0.6532738220686203,0.8634868916402112,0.6647138842073379,0.8037633314283926,0.5201979202752495
0.2911138703017982,0.8397985407534767,0.9457626058094537,0.8610937840798322,0.9023191119307903,0.6904517459480933,0.8817566746651236,0.6184115081379966,0.891315703071765,0.6423665449616149,0.8657470414998816,0.6605262262824008,0.8068564773273113,0.5100965512084973
0.2935080775685275,0.8368310104398167,0.94592962692033,0.8581470426391152,0.901106835523648,0.6672767573447131,0.8775666010246348,0.6531352032633388,0.8873521090109846,0.6539884341250667,0.8637837665989551,0.661895514215918,0.802705622570061,0.5191792035406894
0.2950538383491004,0.8199718375416363,0.945351842624038,0.8639866709709167,0.9006840144075564,0.6872411534241093,0.8785589642044324,0.6321032941572376,0.8887404986281893,0.6502731828272476,0.8633759199683346,0.6659653431753092,0.8031618272635475,0.5184970505898622
0.2903673161210409,0.833584791597198,0.9456566483227175,0.857697655172909,0.9021222315617462,0.674622317433686,0.8832818458774196,0.6386263264130856,0.8919042778104099,0.6470191923624097,0.8660842910853784,0.659425903323555,0.8072228006907364,0.5137345545286628
